matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
116950302,811,812,1014130,0,0,0,0,0,1,0,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,30.0,0,1,0,5,0,0,0,2,1,0,0,2.0,0.0,10.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,-4,-8.0
116950302,812,811,80010,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,1,30.0,0,1,0,3,1,0,1,2,0,0,0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,60.0,0.0,0.0,2.0,0.0,2.0,4,8.0
116950302,812,811,80146,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,3,0,0,0,1,0,15.0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,60.0,12.0,0.0,0.0,0.0,0.0,-3,-12.0
116950302,812,811,80530,0,0,0,0,0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,0,0,0,30.0,0,2,0,11,0,0,0,2,1,0,0,2.0,0.0,22.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,-4,-8.0
116950302,812,811,80534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6166666666666667,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.589861751152075,60.00000000000001,0.0,0.0,0.0,0.0,0.0,2,33.17972350230415
116950302,812,811,80535,0,0,0,0,0,1,0,5,1,1,0,6,8,1,0,3,6,0,0,0,1,0,42.06666666666667,0,0,2,5,2,0,3,3,0,0,2,0.0,0.0,7.131537242472266,0.0,4.278922345483359,1.4263074484944531,1.4263074484944531,0.0,0.0,0.0,1.4263074484944531,8.557844690966718,0.0,1.4263074484944531,0.0,11.410459587955625,0.0,2.8526148969889062,0.0,0.0,0.0,0.0,0.0,1.4263074484944531,4.278922345483359,0.0,7.131537242472266,4.278922345483359,60.0,8.557844690966718,2.8526148969889062,2.8526148969889062,0.0,0.0,-4,-5.7052297939778125
116950302,812,811,80569,1,2,0,0,0,8,0,1,0,0,1,13,16,0,0,3,10,0,0,0,0,0,37.21666666666667,0,0,0,1,0,0,3,3,0,0,3,0.0,0.0,1.61218092252575,1.61218092252575,4.836542767577249,0.0,0.0,0.0,0.0,0.0,0.0,16.1218092252575,0.0,12.897447380206,0.0,25.794894760412,0.0,0.0,3.2243618450515,0.0,0.0,1.61218092252575,0.0,0.0,4.836542767577249,0.0,1.61218092252575,4.836542767577249,60.0,20.95835199283475,4.836542767577249,0.0,0.0,0.0,1,1.61218092252575
116950302,812,811,80814,0,0,0,0,0,2,0,9,1,1,4,0,0,3,0,0,0,0,0,0,0,1,56.38333333333333,0,2,0,11,0,0,0,4,1,0,0,1.0641442506650902,0.0,11.705586757315992,4.256577002660361,0.0,0.0,3.1924327519952707,0.0,0.0,0.0,1.0641442506650902,0.0,0.0,2.1282885013301804,2.1282885013301804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0641442506650902,0.0,0.0,9.577298255985813,4.256577002660361,60.0,0.0,0.0,0.0,0.0,1.0641442506650902,-2,-2.1282885013301804
116950302,812,811,999128,2,0,0,0,0,4,0,0,0,0,0,12,14,0,0,5,10,24,2,22,3,0,60.0,2,0,0,0,0,22,7,4,1,0,2,1.0,0.0,0.0,0.0,5.0,3.0,0.0,22.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,24.0,0.0,4.0,60.0,12.0,2.0,0.0,0.0,0.0,0,0.0
116950302,812,811,1001846,0,1,0,0,0,5,0,0,0,0,0,3,6,0,0,2,2,0,0,0,1,0,22.783333333333335,0,0,0,0,1,0,2,2,0,0,1,0.0,0.0,0.0,0.0,5.267008046817849,2.6335040234089244,0.0,0.0,0.0,0.0,0.0,5.267008046817849,0.0,13.167520117044623,0.0,15.801024140453546,0.0,0.0,2.6335040234089244,0.0,0.0,0.0,0.0,0.0,5.267008046817849,0.0,0.0,5.267008046817849,60.0,7.900512070226773,2.6335040234089244,2.6335040234089244,0.0,0.0,-1,-2.6335040234089244
116950302,812,811,1006558,0,0,0,0,0,15,0,4,1,1,1,4,6,1,0,2,4,30,4,26,0,0,60.0,3,0,0,4,1,26,5,4,0,0,3,0.0,0.0,4.0,1.0,2.0,0.0,1.0,26.0,4.0,0.0,1.0,4.0,0.0,15.0,0.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,30.0,4.0,4.0,60.0,4.0,3.0,1.0,0.0,0.0,0,0.0
116950302,812,811,1006559,0,0,0,0,0,7,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,45.0,0,2,0,4,1,0,2,3,0,0,2,0.0,0.0,5.333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333332,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,2.6666666666666665,4.0,60.0,0.0,2.6666666666666665,1.3333333333333333,0.0,0.0,3,4.0
116950302,812,811,1016602,0,0,0,0,0,4,0,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,17.933333333333334,0,0,0,0,1,0,0,2,0,0,0,0.0,0.0,0.0,3.345724907063197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.074349442379184,0.0,13.382899628252789,0.0,23.42007434944238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.691449814126394,60.0,20.074349442379184,0.0,3.345724907063197,0.0,0.0,4,13.382899628252789
