matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers
116950202,812,813,999128,2,0,0,0,0,0,8,0,2,0,0,5,5,0,0,0,4,11,1,10,0,0,15,0,0,0,2,0,10,0,1,0,0,0
116950202,812,813,999128,3,0,0,0,0,0,6,0,0,0,0,5,5,0,0,1,5,6,0,6,1,0,15,0,0,0,0,0,6,1,1,0,0,0
116950202,812,813,999128,4,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,1,5,0,5,1,0,15,0,0,0,0,0,5,1,1,0,0,0
116950202,812,813,1001846,1,0,0,0,0,0,6,0,0,0,0,3,3,0,0,1,3,0,0,0,1,0,15,0,0,0,0,1,0,1,1,0,0,0
116950202,812,813,1001846,2,0,0,0,0,0,4,0,2,0,0,7,9,0,0,2,7,0,0,0,2,0,15,0,0,0,2,0,0,2,1,0,0,0
116950202,812,813,1001846,3,0,0,0,0,0,3,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,1
116950202,812,813,1001846,4,0,0,0,0,0,2,0,2,0,0,2,6,0,0,0,2,0,0,0,0,0,15,0,0,0,2,2,0,0,1,0,0,0
116950202,812,813,1006558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1006558,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1006558,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1006558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1006559,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,1,0,0,0
116950202,812,813,1006559,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0
116950202,812,813,1006559,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1006559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1013782,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,1,7,0,0,15,0,0,0,0,0,7,2,1,0,0,2
116950202,812,813,1013782,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,7,2,5,1,0,15,2,0,0,0,0,5,3,1,0,0,0
116950202,812,813,1013782,3,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,8,0,8,0,0,15,0,0,0,0,0,8,1,1,0,0,1
116950202,812,813,1013782,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,15,0,0,0,0,0,5,1,1,0,0,1
116950202,812,813,1016602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1016602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1016602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,812,813,1016602,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80304,1,0,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,1,0,0,0
116950202,813,812,80304,2,0,0,0,0,0,1,0,4,0,1,0,0,2,0,1,0,0,0,0,1,1,15,0,0,0,4,0,0,1,1,1,0,0
116950202,813,812,80304,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,2,0,4,1,0,1,1,0,0,1
116950202,813,812,80304,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,1,0,0,0
116950202,813,812,80305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80305,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0
116950202,813,812,80424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80424,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80424,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80427,1,0,0,0,0,0,0,0,2,0,0,3,6,0,0,1,1,0,0,0,1,0,15,0,0,1,2,1,0,1,1,0,0,0
116950202,813,812,80427,2,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,1,15,0,0,0,1,0,0,1,1,0,0,1
116950202,813,812,80427,3,1,1,0,0,0,0,0,0,0,0,6,7,1,0,2,5,0,0,0,0,1,12,0,0,0,0,0,0,2,1,0,0,2
116950202,813,812,80427,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80477,1,0,0,0,0,0,7,0,0,0,0,9,9,0,0,1,8,0,0,0,1,0,15,0,0,0,0,0,0,1,1,0,0,0
116950202,813,812,80477,2,0,0,0,0,0,5,0,0,0,0,5,10,0,0,2,5,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,2
116950202,813,812,80477,3,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0
116950202,813,812,80477,4,0,0,0,0,0,2,0,1,0,0,5,5,0,0,0,4,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0
116950202,813,812,80582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80582,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,80582,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0
116950202,813,812,80710,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,2,15,0,1,15,0,0,0,0,0,15,1,1,0,0,1
116950202,813,812,80710,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,1,0,15,0,0,0,0,0,7,3,1,0,0,2
116950202,813,812,80710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,10,0,0,15,1,0,0,0,0,10,2,1,0,0,0
116950202,813,812,80710,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0
116950202,813,812,993041,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,15,0,1,0,5,1,0,0,1,0,0,0
116950202,813,812,993041,2,0,0,0,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,15,0,1,0,5,0,0,1,1,1,0,0
116950202,813,812,993041,3,0,0,0,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0
116950202,813,812,993041,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,3,0,0,0,1,0,0,0
116950202,813,812,994117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,994117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,994117,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0
116950202,813,812,994117,4,0,0,0,0,0,0,0,5,0,1,2,3,1,0,1,2,0,0,0,0,1,15,0,1,0,6,0,0,1,1,0,0,1
116950202,813,812,997595,1,0,0,0,0,0,1,0,2,0,0,5,5,0,0,0,5,1,0,1,0,0,15,0,0,0,2,0,1,0,1,0,0,0
116950202,813,812,997595,2,0,0,0,0,0,4,0,0,0,1,3,3,1,0,2,3,2,0,2,0,1,15,0,0,0,0,0,2,2,1,0,0,1
116950202,813,812,997595,3,0,0,0,0,0,3,0,2,0,0,3,4,0,0,0,3,1,0,1,0,0,15,0,0,0,2,0,1,0,1,1,0,0
116950202,813,812,997595,4,0,0,0,0,0,5,0,3,0,1,3,3,0,0,1,0,1,1,0,0,0,15,0,0,0,3,0,0,1,1,2,0,1
116950202,813,812,998411,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0
116950202,813,812,998411,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,3,0,0,0,1,0,0,0
116950202,813,812,998411,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,1,0,0,0
116950202,813,812,998411,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1,1,0,0,1,0,0,0
116950202,813,812,1014724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,1014724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,1014724,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950202,813,812,1014724,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,10,1,0,0,0,0,10,1,1,3,0,1
