matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,pointsPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
113150102,811,813,1001711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,10.0,3.0,3.0,1.0,0.0,1.0,2.0,6.0,3.0,3.0,0.0,0.0,11.833333333333334,0.0,9.0,0.0,0.0,3.0,4.0,1.0,3.0,2.0,9.0,2.0,0.0,0.0,0.0,45.6338028169014,20.28169014084507,0.0,5.070422535211267,0.0,0.0,15.2112676056338,5.070422535211267,45.6338028169014,15.2112676056338,0.0,15.2112676056338,5.070422535211267,10.140845070422534,50.70422535211267,0.0,5.070422535211267,0.0,15.2112676056338,15.2112676056338,0.0,0.0,0.0,0.0,0.0,0.0,5.070422535211267,10.140845070422534,30.4225352112676,20.28169014084507,10.140845070422534,60.0,15.2112676056338,5.070422535211267,0.0,0.0,3.0,15.2112676056338
113150102,811,813,1007219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113150102,813,811,80198,0.0,2.0,0.0,0.0,0.0,16.0,0.0,5.0,1.0,1.0,3.0,19.0,9.0,11.0,1.0,0.0,3.0,9.0,5.0,2.0,3.0,0.0,0.0,45.0,0.0,34.0,0.0,0.0,11.0,5.0,1.0,3.0,4.0,25.0,3.0,0.0,0.0,0.0,45.33333333333333,6.666666666666666,0.0,4.0,4.0,0.0,4.0,1.3333333333333333,33.33333333333333,2.6666666666666665,0.0,14.666666666666666,1.3333333333333333,12.0,25.333333333333332,0.0,21.333333333333332,0.0,14.666666666666666,4.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,5.333333333333333,6.666666666666666,6.666666666666666,4.0,60.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0
113150102,813,811,80225,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,3.0,6.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,52.85,0.0,69.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,11.0,4.0,3.0,0.0,3.4058656575212867,78.33491012298958,9.082308420056764,0.0,2.270577105014191,6.811731315042573,0.0,0.0,7.947019867549669,12.48817407757805,0.0,0.0,0.0,3.4058656575212867,0.0,4.541154210028382,0.0,1.1352885525070955,0.0,0.0,0.0,0.0,0.0,1.1352885525070955,0.0,2.270577105014191,0.0,3.4058656575212867,2.270577105014191,0.0,9.082308420056764,4.541154210028382,60.0,0.0,2.270577105014191,1.1352885525070955,0.0,-7.0,-7.947019867549669
113150102,813,811,80305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,52.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,9.0,3.0,4.0,0.0,5.333333333333333,69.33333333333333,10.666666666666666,0.0,0.0,5.333333333333333,0.0,0.0,5.333333333333333,12.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,60.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0
113150102,813,811,80424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,10.0,15.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,33.06666666666667,0.0,28.0,0.0,0.0,15.0,4.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,50.80645161290322,7.258064516129031,0.0,3.6290322580645156,0.0,0.0,0.0,0.0,9.072580645161288,0.0,0.0,27.21774193548387,0.0,14.516129032258062,30.84677419354838,0.0,0.0,0.0,27.21774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6290322580645156,0.0,7.258064516129031,5.443548387096773,60.0,18.145161290322577,3.6290322580645156,0.0,0.0,3.0,5.443548387096773
113150102,813,811,80427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,4.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,26.933333333333334,0.0,1.0,0.0,2.0,13.0,6.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2.227722772277228,13.366336633663368,0.0,6.683168316831684,0.0,0.0,0.0,0.0,6.683168316831684,0.0,0.0,28.960396039603964,0.0,4.455445544554456,31.18811881188119,0.0,0.0,0.0,28.960396039603964,0.0,4.455445544554456,2.227722772277228,0.0,0.0,0.0,0.0,0.0,6.683168316831684,0.0,13.366336633663368,8.910891089108912,60.00000000000001,8.910891089108912,2.227722772277228,0.0,0.0,-12.0,-26.732673267326735
113150102,813,811,80477,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,18.0,13.0,16.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,48.78333333333333,0.0,50.5,0.0,0.0,16.0,3.0,4.0,0.0,1.0,21.0,4.0,0.0,0.0,0.0,62.11137683635122,3.689784762555518,0.0,1.2299282541851726,0.0,0.0,0.0,0.0,25.828493337888624,0.0,0.0,19.67885206696276,0.0,12.299282541851726,22.138708575333105,0.0,17.218995558592418,0.0,19.67885206696276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2299282541851726,0.0,2.459856508370345,4.91971301674069,60.0,15.989067304407243,4.91971301674069,0.0,0.0,-4.0,-4.91971301674069
113150102,813,811,80710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,2.0,2.0,0.0,0.0,5.0,1.0,38.0,6.0,32.0,1.0,0.0,60.0,0.0,14.5,0.0,0.0,2.0,2.0,2.0,32.0,8.0,40.0,4.0,0.0,0.0,0.0,14.5,2.0,0.0,5.0,0.0,1.0,32.0,0.0,40.0,6.0,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,38.0,2.0,4.0,60.0,2.0,2.0,0.0,0.0,-9.0,-9.0
113150102,813,811,80776,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.216666666666667,0.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,48.14264487369985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.047548291233284,0.0,0.0,16.047548291233284,0.0,5.349182763744428,16.047548291233284,0.0,10.698365527488855,0.0,16.047548291233284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.349182763744428,60.0,5.349182763744428,5.349182763744428,0.0,0.0,-5.0,-26.745913818722137
113150102,813,811,80778,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,15.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,4.0,60.0,0.0,4.0,0.0,0.0,-9.0,-36.0
113150102,813,811,994117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.75,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,30.17142857142857,10.971428571428572,0.0,0.0,2.742857142857143,0.0,0.0,2.742857142857143,4.114285714285714,0.0,0.0,0.0,1.3714285714285714,0.0,2.742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3714285714285714,0.0,0.0,10.971428571428572,5.485714285714286,60.0,0.0,0.0,1.3714285714285714,0.0,-1.0,-1.3714285714285714
113150102,813,811,998411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.15,0.0,-4.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.708803611738149,-10.835214446952596,21.670428893905193,0.0,2.708803611738149,2.708803611738149,2.708803611738149,0.0,2.708803611738149,2.708803611738149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.126410835214447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.708803611738149,0.0,13.544018058690746,5.417607223476298,60.0,0.0,0.0,0.0,0.0,-11.0,-29.79683972911964
113150102,813,811,1006791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,-11.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,-40.61538461538462,22.153846153846153,0.0,3.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6923076923076925,0.0,0.0,0.0,3.6923076923076925,0.0,0.0,0.0,0.0,0.0,3.6923076923076925,0.0,18.461538461538463,11.076923076923077,60.0,0.0,0.0,0.0,0.0,-8.0,-29.53846153846154
