playerId,matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60,roundNo,gameNo,year
995217,120450352.75,8118.0,2633.5,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,23.0,0.0,3.25,0.0,0.0,1.0,1.0,20.75,38.75,1.5,0.0,5.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,1.75,1.5,60.0,0.0,64.375,0.25,0.5,3.5,1.0,0.0,5.0,4.0,0.0,7.75,0.0,0.0,1.75,0.0,0.0,64.375,3.5,1.0,5.0,0.0,0.0,0.0,0.0,15.75,0.0,23.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.25,0.0,0.0,1.75,1.5,0.0,0.0,0.0,38.75,0.0,0.0,7.75,1.0,0.0,0.0,0.25,5.0,0.0,1.0,4.0,60.0,20.75,1.75,1.0,1.5,0.75,0.75,3.5,2.75,2023.0
998404,120450302.4,806.0,3730.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,11.0,0.6,0.6,3.2,3.8,0.0,0.0,2.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,60.0,0.0,34.8,2.8,0.0,13.8,0.2,0.0,0.2,3.6,0.8,1.0,0.0,0.0,0.2,0.8,0.0,34.8,13.8,3.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.0,0.0,0.0,0.0,2.8,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,3.8,3.6,60.0,0.0,0.2,0.2,1.4,-3.0,-3.0,3.0,2.4,2023.0
998408,120450303.0,810.0,3730.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,3.2,0.0,4.6,0.8,0.8,0.6,1.4,4.4,6.8,1.6,0.0,0.8,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.2,0.8,52.84333333333334,0.0,53.6,1.6,0.2,6.2,1.2,0.0,0.8,3.6,0.0,7.2,0.0,0.0,0.4,0.0,0.0,62.16006762988011,7.328004918536735,0.6,0.8,0.0,0.0,0.0,0.0,4.821334153089456,0.0,3.3493390716261913,2.0426683061789115,0.0,0.0,0.2,0.0,0.0,0.0,0.8640024592683677,5.285336612357823,0.0,0.0,0.2,1.6853366123578233,0.0,0.8640024592683677,0.0,8.085336612357825,0.0,0.0,8.485336612357823,0.2,0.4213341530894558,0.0,0.0,0.8,0.0,1.4640024592683676,4.085336612357823,60.0,5.421334153089456,0.4,1.4640024592683676,0.8213341530894558,4.4,2.6266830617891173,3.0,3.0,2023.0
999128,120450302.4,806.0,3730.8,16.4,7.0,16.4,7.0,0.2,1.0,0.2,0.0,0.0,19.2,0.0,0.6,0.0,0.0,0.4,0.4,12.4,18.8,0.4,0.0,3.0,15.4,4.4,10.8,23.4,3.6,15.4,4.4,19.8,0.6,0.4,59.233333333333334,1.8,72.0,2.2,0.0,2.8,1.2,24.2,4.8,3.6,0.2,9.0,0.0,0.0,1.6,0.20094892548144014,0.0,72.65531580954942,2.827052855391578,0.4009489254814401,3.065734287516065,4.493736068389084,15.626153568902655,24.613625705680825,3.6666832129975058,10.909160347047754,7.147841779172239,19.48215713064869,2.227052855391578,16.638731071117004,20.119889637291738,0.0,4.493736068389084,15.626153568902655,1.8396303576059272,0.0,0.6,0.0,0.0,0.613526427695789,0.4,0.2,0.0,0.0,18.95733103398664,7.147841779172239,16.638731071117004,9.230190741784043,1.025155004428698,0.0,0.0,0.2,4.905364645121993,23.786572850289243,0.4009489254814401,3.6541057107831563,60.0,12.525533551187863,1.638681432124487,1.20094892548144,0.4,-2.8,-2.9449950027279193,3.0,2.4,2023.0
999806,120450269.33333333,801.0,805.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3333333333333335,0.0,0.0,0.6666666666666666,0.6666666666666666,4.0,4.666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,17.22222222222222,0.0,13.666666666666666,0.3333333333333333,0.0,4.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,44.92073927556786,14.945029870337637,3.113990648732559,0.8421052631578947,0.0,0.0,0.0,0.0,8.696265804175244,0.0,5.110662861710929,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.260819344021847,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,12.339900029403116,0.0,0.0,6.1907327833988335,0.0,0.0,0.0,0.0,0.8421052631578947,0.0,3.113990648732559,5.915519610802538,60.0,10.380476330491032,0.0,0.0,0.0,-0.6666666666666666,-8.228970533771752,2.6666666666666665,2.6666666666666665,2023.0
1000231,120450303.0,810.0,3730.8,2.0,0.4,2.0,0.4,0.0,0.0,0.2,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,0.0,0.0,0.6,1.0,0.0,1.6,2.4,1.4,1.0,0.0,1.0,0.0,0.0,6.909999999999999,0.8,-2.9,0.0,0.0,0.0,0.2,1.0,1.4,0.6,0.0,0.6,0.0,0.0,0.4,0.0,0.0,-18.992327365728897,0.0,0.0,5.069053708439897,0.0,9.069053708439897,9.069053708439897,12.138107416879794,14.138107416879794,3.5345268542199486,16.138107416879794,0.0,17.672634271099746,9.069053708439897,0.0,0.0,9.069053708439897,6.603580562659846,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.672634271099746,3.5345268542199486,17.672634271099746,5.069053708439897,0.0,0.0,0.0,0.0,11.672634271099744,21.207161125319693,0.0,5.069053708439897,60.0,14.138107416879794,3.5345268542199486,2.0,0.0,-0.5,1.7237851662404093,3.0,3.0,2023.0
1000831,120450302.2,8117.0,2267.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,0.0,8.0,0.4,0.4,0.8,1.2,1.8,3.4,0.8,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.4,56.53666666666667,0.0,24.6,1.4,0.4,9.6,0.6,0.0,1.2,4.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,25.36157069359045,10.301346754528467,0.8874603621416484,1.2701346754528466,0.0,0.0,0.0,0.0,1.2,0.0,7.109932272254008,1.5584269662921346,0.0,0.0,0.4,0.0,0.0,0.0,0.41732568668880166,8.54291978823633,0.0,0.0,0.6528089887640449,0.8173256866888018,0.0,0.41732568668880166,0.0,3.4,0.0,0.0,3.21040402635854,0.0,1.1229436642168915,0.0,0.0,1.2701346754528466,0.0,1.30478604883045,4.280538701811386,60.0,1.8,0.2,0.6,0.4,0.6,0.7592588949897746,3.0,2.2,2023.0
1001356,120450302.8,8118.0,3730.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,9.2,0.0,10.4,1.0,1.0,2.8,3.8,1.8,2.4,2.8,0.0,2.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.8,1.8,57.529999999999994,0.0,40.5,0.2,1.6,10.8,1.0,0.0,2.0,4.0,0.0,3.2,0.0,0.0,1.2,0.0,0.0,43.55769761060376,11.256617975741424,2.9889035667107002,2.0492567764500147,0.0,0.0,0.0,0.0,1.2591081317400177,0.0,9.735428818061447,0.2,0.0,0.0,1.6771861345021517,0.0,0.0,0.0,1.057483423922146,10.856617975741424,0.0,0.0,0.8197027105800059,2.9806769192385687,0.0,1.057483423922146,0.0,2.5182162634800354,0.0,0.0,3.296888845082157,0.6098513552900029,0.0,0.0,0.0,2.0492567764500147,0.0,4.046386990632846,4.190528274528572,60.0,1.8886621976100266,1.2295540658700088,1.0377807133421402,1.9231934953164231,-0.2,0.13515229662564465,3.0,2.8,2023.0
1001357,120450302.2,8117.0,2267.2,44.4,0.2,44.4,0.2,0.2,0.0,0.0,0.0,0.0,2.8,0.0,0.8,0.2,0.2,1.0,1.2,1.4,3.2,0.6,0.0,3.2,42.2,0.2,1.2,44.6,2.2,42.2,0.2,42.4,0.6,0.4,60.0,0.2,91.9,0.0,0.0,0.8,0.8,42.6,3.4,4.0,2.4,12.8,0.0,0.4,1.8,2.4,0.4,91.9,0.8,1.0,3.2,0.2,42.2,42.6,2.2,1.2,0.2,2.8,0.0,44.4,42.4,0.0,0.2,42.2,0.2,0.2,0.8,0.0,0.0,0.6,0.6,0.0,0.2,0.0,3.2,0.2,44.4,12.8,0.0,0.0,0.0,0.2,3.4,44.6,1.2,4.0,60.0,1.4,1.8,0.8,0.4,-0.6,-0.6,3.0,2.2,2023.0
1001701,120450302.6,804.0,5193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,9.0,0.2,0.2,1.8,2.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,48.0,0.0,25.5,0.8,0.6,9.8,1.6,0.0,0.8,3.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,35.8,12.6,2.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,11.4,0.0,0.0,0.4,1.6,0.0,0.2,0.0,0.0,0.0,0.0,4.4,0.0,0.2,0.0,0.0,0.8,0.0,2.4,4.0,60.0,0.0,0.0,1.8,1.4,-1.2,-1.0,3.0,2.6,2023.0
1001703,120450302.2,807.0,3730.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2,0.0,1.8,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,11.906666666666666,0.0,9.0,1.6,0.0,3.4,0.6,0.0,0.2,1.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,50.264525993883794,15.525993883792047,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10.987767584097858,6.730886850152904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.795107033639143,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.46177370030581,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,6.128440366972477,60.0,0.0,0.6666666666666666,3.3975535168195714,1.3333333333333333,-3.0,-8.192660550458715,3.0,2.2,2023.0
1001708,120450302.6,804.0,5193.0,19.4,5.6,19.4,5.6,1.0,0.8,0.4,0.0,0.0,20.2,0.0,5.8,0.4,0.4,1.4,1.8,8.4,11.0,1.0,0.0,3.4,16.8,2.2,8.0,25.0,6.0,16.8,2.2,19.0,0.6,0.6,60.0,3.2,54.2,1.2,0.0,7.0,1.2,21.2,6.6,4.0,1.0,7.6,0.0,0.2,3.2,1.0,0.2,54.2,7.0,1.4,3.4,2.2,16.8,21.2,6.0,8.0,5.6,20.2,1.2,19.4,19.0,0.0,2.2,16.8,3.2,0.4,5.8,0.0,0.0,0.6,1.0,0.4,0.4,0.0,11.0,5.6,19.4,7.6,0.8,0.0,0.0,1.0,6.6,25.0,1.8,4.0,60.0,8.4,3.2,1.2,0.6,-0.4,-0.4,3.0,2.6,2023.0
1001711,120450302.2,8119.0,2269.0,10.0,8.2,10.0,8.2,0.0,0.0,0.2,0.0,0.4,13.2,0.0,4.0,0.2,0.2,0.0,0.2,17.4,19.2,0.2,0.0,5.4,8.2,3.8,17.2,18.2,6.2,8.2,3.8,12.0,2.6,0.0,59.38666666666667,2.4,24.7,0.2,0.0,4.2,0.2,15.8,7.8,4.0,0.8,13.0,0.0,0.4,2.8,0.8215456674473067,0.41077283372365336,24.452224824355973,4.253864168618267,0.0,5.475409836065574,3.875409836065574,8.350819672131149,16.101639344262296,6.340046838407494,17.340046838407495,8.372365339578455,13.307728337236535,0.2,10.193911007025761,12.22622950819672,0.0,3.875409836065574,8.350819672131149,2.486182669789227,0.2,4.053864168618267,0.0,0.0,2.6107728337236535,0.2,0.2,0.2,0.0,19.383138173302108,8.372365339578455,10.193911007025761,13.107728337236534,0.0,0.4,0.0,0.0,7.961592505854801,18.56627634660422,0.2,4.043091334894614,60.0,17.540046838407495,2.8646370023419205,0.2,0.0,-2.4,-2.6477751756440293,3.0,2.2,2023.0
1001716,120450302.2,8119.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.363333333333332,0.0,1.2,0.2,0.0,1.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.50114591291062,16.50114591291062,0.0,2.750190985485103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750190985485103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.750954927425516,0.0,0.0,2.750190985485103,2.750190985485103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750190985485103,0.0,2.750190985485103,0.0,0.0,5.500381970970206,60.0,0.0,0.0,2.750190985485103,0.0,-13.0,-35.75248281130634,3.0,2.2,2023.0
1001803,120450302.8,8118.0,3730.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,18.616666666666667,0.0,1.8,0.6,0.0,4.0,0.2,0.0,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2741998134792367,13.03361653624067,1.585414376087412,1.663572387161425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6042491177100722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.429367418530596,0.0,0.0,1.663572387161425,0.5410279531109107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.663572387161425,0.0,1.585414376087412,5.434752361898513,60.0,0.0,0.0,1.1225444340505144,0.5410279531109107,-0.6666666666666666,-4.627659016727425,3.0,2.8,2023.0
1001920,120450302.2,8117.0,2267.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.0,0.8,0.8,5.6,6.4,0.0,0.0,5.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,58.283333333333324,0.0,65.3,3.2,0.0,13.2,0.8,0.0,0.8,4.0,1.8,0.0,0.0,0.0,0.0,1.8491045275432882,0.0,67.1380800090023,13.458875569206333,5.765081546596301,0.8401666285299394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2803332570598784,0.0,0.0,0.0,0.0,0.0,0.0,0.8089378990133488,10.178542312146455,0.0,0.0,0.6401666285299393,5.765081546596301,0.0,0.8089378990133488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089378990133488,0.0,0.8401666285299394,0.0,6.57401944560965,4.124914918066362,60.0,0.0,0.0,0.8178757980266976,3.1070391200396648,-0.2,-0.5876663494479374,3.0,2.2,2023.0
1003784,120450302.4,806.0,3730.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,2.2,0.0,9.4,0.4,0.4,1.6,2.0,0.6,0.6,1.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,56.416666666666664,0.0,18.4,3.4,0.0,12.8,0.6,0.0,0.6,3.6,0.0,4.0,0.0,0.0,0.2,0.0,0.0,18.72142999713843,13.954119918532447,1.5675084506760217,0.6747752246138979,0.0,0.0,0.0,0.0,0.4140945584299732,0.0,2.2606806661839247,3.7738761230694897,0.0,0.0,0.0,0.0,0.0,0.0,0.4606806661839247,10.180243795462959,0.0,0.0,0.4140945584299732,1.1354558907978227,0.0,0.4606806661839247,0.0,0.6281891168599465,0.0,0.0,4.29479846599156,0.2606806661839247,0.4606806661839247,0.0,0.0,0.6747752246138979,0.0,2.0281891168599464,3.899100898455592,60.0,0.6281891168599465,0.2606806661839247,0.6,0.6747752246138979,-3.2,-3.326851025869759,3.0,2.4,2023.0
1004472,120450302.2,807.0,3730.6,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,20.2,0.0,6.2,0.2,0.2,1.0,1.2,17.8,23.8,0.8,0.0,2.6,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,50.18333333333334,0.0,60.5,1.4,0.8,7.6,0.4,0.0,2.6,3.4,0.0,9.4,0.0,0.2,2.0,0.0,0.2,73.21725616291533,8.463022508038586,1.5260450160771704,3.129689174705252,0.0,0.0,0.0,0.0,16.307824222936762,0.0,22.904180064308683,1.5333333333333332,0.0,0.0,0.8666666666666666,0.0,0.0,0.0,0.26666666666666666,6.929689174705251,0.0,0.0,0.9963558413719185,1.1296891747052518,0.0,0.26666666666666666,0.0,28.096891747052517,0.0,0.0,10.855734190782423,0.4,0.0,0.0,0.4,3.129689174705252,0.0,1.7927116827438367,4.12604501607717,60.0,21.3005359056806,2.1333333333333333,0.4,0.8630225080385852,-4.4,-4.27759914255091,3.0,2.2,2023.0
1004473,120450302.2,8119.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8,0.0,8.8,0.0,0.0,0.6,0.6,12.2,17.4,0.6,0.0,4.6,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,1.4,0.6,53.56333333333333,0.0,38.2,1.0,1.0,9.8,1.0,0.0,4.6,4.0,0.0,9.8,0.0,0.2,1.6,0.0,0.253253605346465,40.99515583175465,10.840546674712538,0.653253605346465,5.253407350722432,0.0,0.0,0.0,0.0,11.250269054407942,0.0,2.279282448118185,1.0967848309975268,0.0,0.0,1.10650721069293,0.0,0.0,0.0,0.0,9.743761843715012,0.0,0.0,1.6468232673415186,0.6967848309975269,0.0,0.0,0.0,19.51026048851129,0.0,0.0,11.213321912137795,0.2,0.0,0.0,0.0,5.253407350722432,0.0,0.653253605346465,4.600153745375968,60.0,13.463283475793805,1.653253605346465,1.0,0.6967848309975269,-3.2,-5.155580345297848,3.0,2.2,2023.0
1004510,120450302.6,804.0,5193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.4,0.2,0.6,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,18.303333333333335,0.0,6.5,0.8,0.0,2.8,0.0,0.0,0.2,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.505662069738758,10.399147886534365,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.766453638300258,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,7.632694248234107,0.0,0.0,0.0,2.222222222222222,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.5555555555555554,5.088462832156072,60.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,-0.3446574728108532,3.0,2.6,2023.0
1005495,120450303.0,810.0,3730.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.6,0.2,0.2,0.6,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.219999999999999,0.0,6.8,0.6,0.0,2.2,0.2,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,1.8404907975460123,0.0,88.70508859019264,27.602913277781457,2.52986647926915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521472392638036,0.0,0.0,0.0,0.0,0.0,0.0,0.8432888264230499,22.081440885143422,0.0,0.0,0.0,2.6837796239690626,0.0,0.8432888264230499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.186813186813188,0.0,0.0,0.0,3.3731553056921997,19.39766126117436,60.0,0.0,0.0,0.8432888264230499,0.0,3.3333333333333335,3.069777701701098,3.0,3.0,2023.0
1006558,120450302.6,801.0,3730.4,28.8,6.6,28.8,6.6,0.4,0.2,0.0,0.0,0.0,3.6,0.0,2.8,0.0,0.0,0.2,0.2,4.8,7.0,0.0,0.0,2.4,27.6,4.0,4.2,35.4,3.8,27.6,4.0,31.6,0.8,0.0,59.986666666666665,2.0,55.5,0.2,0.0,3.0,1.0,35.6,4.4,3.6,0.6,4.8,0.0,0.2,2.0,0.6,0.2,55.50689655172414,3.0,0.2,2.400444938820912,4.000667408231368,27.602224694104564,35.6035595105673,3.8,4.200667408231368,6.600667408231368,3.600667408231368,0.2,28.802224694104563,31.602892102335932,0.0,4.000667408231368,27.602224694104564,2.0,0.0,2.8,0.0,0.0,0.800222469410456,0.0,0.0,0.0,0.0,7.001334816462736,6.600667408231368,28.802224694104563,4.801779755283649,0.2,0.0,0.0,0.4,4.400444938820913,35.40289210233593,0.2,3.6004449388209125,60.0,4.800667408231368,2.0002224694104562,1.0,0.0,9.2,9.200222469410457,3.0,2.6,2023.0
1007219,120450303.0,810.0,3730.8,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,5.4,0.0,5.2,0.6,0.6,1.2,1.8,0.0,0.0,1.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,25.869999999999997,0.0,16.0,1.4,0.0,6.6,1.2,0.0,1.4,2.4,0.0,2.0,0.0,0.2,0.8,0.0,0.27314112291350534,43.25708241883466,19.68821155109595,2.117531721293086,2.296670519113193,0.0,0.0,0.0,0.0,0.0,0.0,11.792699226922622,3.146605172367117,0.0,0.0,0.0,0.0,0.0,0.0,0.9134256938339144,16.541606378728833,0.0,0.0,0.5932834083737099,1.822284250757733,0.0,0.9134256938339144,0.0,0.0,0.0,0.0,4.30371003727959,0.27314112291350534,0.0,0.0,0.8839637419989671,2.296670519113193,0.0,3.0309574151270007,6.272960421060665,60.0,0.0,1.430245987825978,3.69017670523231,0.588716271463614,6.2,12.524783523193461,3.0,3.0,2023.0
1007298,120450303.0,810.0,3730.8,7.0,8.0,7.0,8.0,0.4,0.6,0.0,0.0,0.0,12.6,0.0,1.6,0.0,0.0,0.6,0.6,19.4,23.2,0.4,0.0,1.8,5.8,5.2,19.2,15.0,4.0,5.8,5.2,11.0,0.2,0.4,54.24666666666667,1.0,79.9,0.8,0.0,2.4,1.0,16.2,2.8,3.8,0.4,9.2,0.0,0.0,1.8,0.47259599606170005,0.0,88.88647367590485,2.7988816331531186,0.6966625463535229,1.8362979980308503,5.852967619369069,6.501100719952714,18.207035958690852,4.616669621338219,21.617356349210535,9.160743246614738,13.699982353105833,0.9933250927070457,7.809994714045264,12.354068339321783,0.0,5.852967619369069,6.501100719952714,1.241854538476923,0.0,1.805556540446073,0.0,0.0,0.23629799803085003,0.4,0.0,0.0,0.0,26.161429974487056,9.160743246614738,7.809994714045264,9.792206725860165,0.6,0.0,0.0,0.4,3.078152536507773,16.97073796066,0.6966625463535229,4.235179631183969,60.0,21.817356349210534,1.932960544384373,1.1329605443843729,0.4,10.0,11.946671410368179,3.0,3.0,2023.0
1007299,120450302.4,806.0,3730.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.2,1.4,1.6,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.743333333333332,0.0,12.6,1.6,0.0,3.0,0.4,0.0,0.2,1.6,0.2,0.2,0.0,0.0,0.2,0.8391608391608391,0.0,36.82005884253075,9.033500174836663,4.209350016564682,0.5741626794258373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368940737953157,0.0,0.0,0.0,0.0,0.0,0.0,0.4993757802746566,4.664559436883505,0.0,0.0,0.0,1.8379123997101523,0.0,0.4993757802746566,0.0,0.0,0.0,0.0,0.4993757802746566,0.0,0.0,0.0,0.5741626794258373,0.5741626794258373,0.0,4.708725796839339,4.8989370574231605,60.0,0.0,0.5741626794258373,1.1483253588516746,0.4993757802746566,-0.3333333333333333,-2.5787235958732118,3.0,2.4,2023.0
1007301,120450302.6,801.0,3730.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,6.4,0.0,8.8,0.8,0.8,1.4,2.2,0.0,0.0,2.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,47.516666666666666,0.0,36.9,3.0,0.2,12.0,0.4,0.0,0.6,3.2,0.4,2.0,0.0,0.0,0.4,0.48503562945368167,0.0,44.95690999261249,14.91680306000364,1.883037622973061,0.9587198399799975,0.0,0.0,0.0,0.0,0.0,0.0,7.6790416100118195,3.294389041900427,0.0,0.0,0.4736842105263158,0.0,0.0,0.0,1.1129663640656977,11.148729807576895,0.0,0.0,0.2,3.5567218334993767,0.0,1.1129663640656977,0.0,0.0,0.0,0.0,2.6716862040456952,0.0,0.43928215353938177,0.28503562945368166,0.28503562945368166,0.9587198399799975,0.0,2.996003987038759,4.3547238270187565,60.0,0.0,0.7587198399799975,0.48503562945368167,1.6736842105263157,10.0,9.01738614634905,3.0,2.6,2023.0
